dataset,cell,alpha,Rx,snrV,snrI,loc_err_pct,Rx_err_pct,J_final,n_iters,cpu_ms
self_consistent,587,0.8,500.0,40.0,inf,0.1498464505364644,0.14984899975981988,3.236439301060017e-19,5,63.92539478838444
self_consistent,588,0.8,500.0,inf,20.0,18.74999999999999,1.5111789241307405,5.069144534747128e-12,4,61.36541091836989
self_consistent,589,0.8,500.0,inf,30.0,2.4113840461563867,0.11696460479054167,1.0528067479786202e-19,5,66.892882110551
self_consistent,590,0.8,500.0,inf,40.0,0.600342542986812,0.02231750787960891,5.3400850121830635e-20,5,68.47598403692245
self_consistent,591,0.8,500.0,inf,inf,0.00029624003060335635,3.835222219095158e-06,8.645589684296623e-20,5,69.35322191566229
self_consistent,592,0.8,1000.0,20.0,20.0,10.00761087114796,0.464182029385961,5.753714298638894e-19,11,68.68233997374773
self_consistent,593,0.8,1000.0,20.0,30.0,8.833232124731373,1.6649803680660853,5.954180129445314e-19,13,73.86517594568431
self_consistent,594,0.8,1000.0,20.0,40.0,47.16299422203365,1.0172022477975702,2.94068700969408e-19,11,102.52851387485862
self_consistent,595,0.8,1000.0,20.0,inf,1.6871409355851545,1.7226170850410996,5.096835269501781e-19,13,72.1117879729718
self_consistent,596,0.8,1000.0,30.0,20.0,6.73485626233776,0.9950135875022283,4.910164964324612e-19,12,70.38632011972368
self_consistent,597,0.8,1000.0,30.0,30.0,5.787278068158679,0.5030879051526199,2.1963573669812447e-19,12,63.811134081333876
self_consistent,598,0.8,1000.0,30.0,40.0,3.059744010041665,0.043784260163056386,2.4303559120635e-19,9,62.27308791130781
self_consistent,599,0.8,1000.0,30.0,inf,4.304641528453417,0.10978499399851671,2.1746630553496023e-19,10,68.80682311020792
self_consistent,600,0.8,1000.0,40.0,20.0,40.397348115092925,0.5812472986459284,1.622386978877732e-19,11,67.20504420809448
self_consistent,601,0.8,1000.0,40.0,30.0,12.934636671502172,0.555383349691499,3.1682646673352097e-19,12,74.26950102671981
self_consistent,602,0.8,1000.0,40.0,40.0,0.004417535580877874,0.05723249295132291,3.899838669386037e-19,9,73.31389002501965
self_consistent,603,0.8,1000.0,40.0,inf,0.30324451654845097,0.010765771148646764,2.6709782772289725e-19,9,68.01283382810652
self_consistent,604,0.8,1000.0,inf,20.0,18.74999999999999,0.10256512901997894,1.285370174946134e-11,5,65.81943691708148
self_consistent,605,0.8,1000.0,inf,30.0,1.2963130779011511,0.09075111619918061,2.1600755656973315e-19,10,67.15735699981451
self_consistent,606,0.8,1000.0,inf,40.0,1.3420290483622532,0.02387744484429959,1.8465011825527913e-19,9,61.56540312804282
self_consistent,607,0.8,1000.0,inf,inf,0.0020062290798095184,8.15316002444888e-07,3.043725433310968e-19,9,75.29506110586226
self_consistent,608,0.8,2000.0,20.0,20.0,78.8162257837058,1.1788674951361144,7.792376577051066e-19,14,63.803254161030054
self_consistent,609,0.8,2000.0,20.0,30.0,33.305217643551934,0.7726371726850403,6.216239211915518e-19,28,73.1801560614258
self_consistent,610,0.8,2000.0,20.0,40.0,18.74999999999999,1.2738517554544386,1.3560981180417697e-11,5,82.61212380602956
self_consistent,611,0.8,2000.0,20.0,inf,2.6701274669503197,0.5277832453948804,8.197237866521106e-19,39,81.16345503367484
self_consistent,612,0.8,2000.0,30.0,20.0,18.74999999999999,1.5071260935001534,2.995893345881685e-13,5,75.87212393991649
self_consistent,613,0.8,2000.0,30.0,30.0,13.33925548692534,0.5359409444363905,8.419162794480964e-19,44,80.37071814760566
self_consistent,614,0.8,2000.0,30.0,40.0,18.74999999999999,0.12081773764220997,5.945651499737849e-13,6,69.48206713423133
self_consistent,615,0.8,2000.0,30.0,inf,17.600977836827305,0.3830839532663276,8.619425229290485e-19,43,77.16824486851692
self_consistent,616,0.8,2000.0,40.0,20.0,37.740077417259855,1.7642062643134069,7.188083298326053e-19,25,79.59434390068054
self_consistent,617,0.8,2000.0,40.0,30.0,18.74999999999999,0.1791650691863083,1.5834907081792775e-14,12,69.1401360090822
self_consistent,618,0.8,2000.0,40.0,40.0,2.210212955453622,0.07242179712706047,8.490316822862933e-19,30,82.33511704020202
self_consistent,619,0.8,2000.0,40.0,inf,3.837305481362324,0.15484434620780121,6.983592271739356e-19,35,79.03295778669417
self_consistent,620,0.8,2000.0,inf,20.0,11.522136250388517,0.12578826458991443,8.591790595808901e-19,28,77.70132785663009
self_consistent,621,0.8,2000.0,inf,30.0,15.469370747791546,0.0497566425824175,6.566715301912851e-19,24,71.15205097943544
self_consistent,622,0.8,2000.0,inf,40.0,0.28729914339169216,0.007191613024792787,8.493590748682546e-19,23,93.74049794860184
self_consistent,623,0.8,2000.0,inf,inf,9.084150334737195e-05,0.0001897590048542952,9.338825904252088e-19,28,83.3002848085016
self_consistent,624,0.8,5000.0,20.0,20.0,20.138342432426278,3.2234085012439393,4.928878746183224e-11,27,79.85235890373588
self_consistent,625,0.8,5000.0,20.0,30.0,93.75,2.094437869800677,6.340987080263159e-13,5,66.45858380943537
self_consistent,626,0.8,5000.0,20.0,40.0,87.7068233027649,0.0,1.2666950075428667e-12,6,73.18372116424143
self_consistent,627,0.8,5000.0,20.0,inf,21.758710951634214,0.11768559383603133,4.940399426302484e-12,41,85.90127597562969
self_consistent,628,0.8,5000.0,30.0,20.0,21.43165004706386,0.7623876415606173,3.2212962683376214e-16,2000,559.8998758941889
self_consistent,629,0.8,5000.0,30.0,30.0,21.725886385902584,0.18440316123034792,8.133739568267693e-13,90,85.36290097981691
self_consistent,630,0.8,5000.0,30.0,40.0,21.5158517469788,0.6071146713407325,3.3397572970940117e-15,1028,304.18329616077244
self_consistent,631,0.8,5000.0,30.0,inf,83.39214290870882,1.533895720552082,3.124370654519036e-19,8,68.68328992277384
self_consistent,632,0.8,5000.0,40.0,20.0,19.771898636071843,3.8759941022062594,1.3369286638175502e-11,36,74.95002797804773
self_consistent,633,0.8,5000.0,40.0,30.0,9.728077006254873,0.0,6.386255013953379e-14,3,68.89932905323803
self_consistent,634,0.8,5000.0,40.0,40.0,21.57124233361926,0.49652823171849375,8.07457438158168e-13,94,90.14135203324258
self_consistent,635,0.8,5000.0,40.0,inf,10.158234328102145,0.0,2.51526269021907e-13,4,58.76334919594228
self_consistent,636,0.8,5000.0,inf,20.0,93.75,0.894433184316731,2.675879130435367e-12,20,66.626429092139
self_consistent,637,0.8,5000.0,inf,30.0,21.42385852871695,0.7905630876171017,1.074367482871712e-13,224,117.24151880480349
self_consistent,638,0.8,5000.0,inf,40.0,7.328089424490272,0.0,2.320335430250801e-13,3,53.89741808176041
self_consistent,639,0.8,5000.0,inf,inf,0.0017945905845945243,0.0,5.207907718306397e-21,2,73.25180200859904
self_consistent,640,0.9,100.0,20.0,20.0,4.479671618908547,0.4459937699755585,3.234406324189887e-17,7,62.780776992440224
self_consistent,641,0.9,100.0,20.0,30.0,1.5122900133862267,1.104849724590352,2.639887390749489e-17,7,64.4874048884958
self_consistent,642,0.9,100.0,20.0,40.0,4.695924445367286,0.0,4.2852341157996023e-10,5,66.02808507159352
self_consistent,643,0.9,100.0,20.0,inf,5.158689368707768,0.0,3.0566448462497697e-10,6,63.06372187100351
self_consistent,644,0.9,100.0,30.0,20.0,4.909325985666611,0.0,6.674150335655899e-09,3,69.43075591698289
self_consistent,645,0.9,100.0,30.0,30.0,0.2921904448908534,0.0501173909900956,1.5702693102606923e-17,6,65.2070080395788
self_consistent,646,0.9,100.0,30.0,40.0,0.0020140633500852364,0.0,1.8583270765661097e-10,6,73.89937597326934
self_consistent,647,0.9,100.0,30.0,inf,0.6227090254770948,0.0,2.707139460782674e-10,4,75.93986298888922
self_consistent,648,0.9,100.0,40.0,20.0,1.907067045304066,0.257530861240852,9.465702330524439e-18,6,80.9731730259955
self_consistent,649,0.9,100.0,40.0,30.0,0.27679136041931013,0.016106526398786514,4.1151182475786904e-17,6,67.07476801238954
self_consistent,650,0.9,100.0,40.0,40.0,0.4151101412386035,0.0,1.124612438248519e-12,6,55.63517683185637
self_consistent,651,0.9,100.0,40.0,inf,0.26482619430585114,0.09781210447420108,2.480677636576076e-17,6,68.06565797887743
self_consistent,652,0.9,100.0,inf,20.0,1.3393532559861951,1.0300080838734829,2.8096954993457955e-17,7,60.5500468518585
self_consistent,653,0.9,100.0,inf,30.0,0.15924743997888482,0.13207483079497706,1.0441005851366486e-17,6,65.55201299488544
self_consistent,654,0.9,100.0,inf,40.0,0.20692509149280694,0.0,3.872723303441179e-11,4,61.88796600326896
self_consistent,655,0.9,100.0,inf,inf,8.038560191566309e-05,8.830486969202411e-05,5.420978009525293e-17,5,67.25214584730566
self_consistent,656,0.9,500.0,20.0,20.0,5.555555555555547,0.427840694300005,2.5457986845830233e-10,3,63.30561405047774
self_consistent,657,0.9,500.0,20.0,30.0,5.555555555555547,0.3118810982036052,2.445580432135153e-10,3,54.31290715932846
self_consistent,658,0.9,500.0,20.0,40.0,5.555555555555547,0.5395789093276335,2.425463850215114e-11,3,56.66898493655026
self_consistent,659,0.9,500.0,20.0,inf,5.555555555555547,0.1899030127510514,8.723287226261093e-11,3,66.2955129519105
self_consistent,660,0.9,500.0,30.0,20.0,1.0124563502633563,0.44497219007379274,3.1408161433799164e-20,6,64.44937502965331
self_consistent,661,0.9,500.0,30.0,30.0,6.3598722706807385,0.6542946360470182,6.019101581956532e-20,6,60.48171385191381
self_consistent,662,0.9,500.0,30.0,40.0,3.6977930878064025,0.04510839065839036,5.669070160244755e-20,5,59.155983151867986
self_consistent,663,0.9,500.0,30.0,inf,2.2174444882961817,0.7446069497917506,7.716946559397503e-20,6,63.22234612889588
self_consistent,664,0.9,500.0,40.0,20.0,8.849200038380868,0.4169225466873286,2.825131107462266e-20,6,62.722919043153524
self_consistent,665,0.9,500.0,40.0,30.0,2.877865813126977,0.20590256782775213,4.0146038154713725e-19,5,58.23068507015705
self_consistent,666,0.9,500.0,40.0,40.0,0.9462759918661166,0.04947050169793101,6.852863527871569e-20,5,58.87086410075426
self_consistent,667,0.9,500.0,40.0,inf,0.09498961135122484,0.06452711805394529,2.9074022321002984e-20,5,59.49059291742742
self_consistent,668,0.9,500.0,inf,20.0,5.555555555555547,0.595360195156502,1.0131191598560537e-09,3,55.44172506779432
self_consistent,669,0.9,500.0,inf,30.0,2.2773068211122807,0.2898996273076932,1.6732172407514737e-20,6,61.379502061754465
self_consistent,670,0.9,500.0,inf,40.0,2.0092401518417478,0.016891515317956872,2.7051453872944225e-20,5,63.102993881329894
self_consistent,671,0.9,500.0,inf,inf,0.00027255831559615094,3.870029320296453e-06,9.166765547684048e-20,5,63.31349187530577
self_consistent,672,0.9,1000.0,20.0,20.0,5.555555555555547,0.4222109765266396,2.2333079677588659e-10,3,63.068298855796456
self_consistent,673,0.9,1000.0,20.0,30.0,5.555555555555547,0.30627514855774507,1.9836217979641793e-11,3,58.59476397745311
self_consistent,674,0.9,1000.0,20.0,40.0,10.941157477989023,0.08080479500866886,7.546524453325728e-19,9,62.524789944291115
self_consistent,675,0.9,1000.0,20.0,inf,5.555555555555547,1.3534382711539479,1.0060131256954047e-13,5,64.86845179460943
self_consistent,676,0.9,1000.0,30.0,20.0,5.555555555555547,0.3797142733741907,4.249433382553494e-12,3,73.59430706128478
self_consistent,677,0.9,1000.0,30.0,30.0,5.555555555555547,0.03225340804235657,7.12993463198329e-12,5,71.36017293669283
self_consistent,678,0.9,1000.0,30.0,40.0,5.555555555555547,0.4126055978038153,1.277036593631905e-11,3,59.86902094446123
self_consistent,679,0.9,1000.0,30.0,inf,5.19510892869959,0.2929660557978764,3.8722254907495515e-19,11,65.15759602189064
self_consistent,680,0.9,1000.0,40.0,20.0,34.73583447552181,0.561297044844639,3.567636925304147e-19,11,63.15775914117694
self_consistent,681,0.9,1000.0,40.0,30.0,3.0478293071338016,0.110180637900271,3.0607005911195766e-19,10,59.01598697528243
self_consistent,682,0.9,1000.0,40.0,40.0,0.7279224613322791,0.063070627567447,5.362227293749053e-19,9,59.59735088981688
self_consistent,683,0.9,1000.0,40.0,inf,1.2516029538795554,0.11043961598780924,3.309632888652729e-19,10,61.748124891892076
self_consistent,684,0.9,1000.0,inf,20.0,50.92550733225118,0.5281787672622613,6.414662382516087e-19,10,60.802949825301766
self_consistent,685,0.9,1000.0,inf,30.0,4.532585758124961,0.03949885889888947,2.264769469759034e-19,9,61.46684195846319
self_consistent,686,0.9,1000.0,inf,40.0,1.5103504813863564,0.014781987099331673,1.9460449380215796e-19,8,60.04544394090772
self_consistent,687,0.9,1000.0,inf,inf,1.4979998994333085e-05,4.514856151445201e-05,2.078112125497782e-19,8,63.50596295669675
self_consistent,688,0.9,2000.0,20.0,20.0,5.555555555555547,0.35333684402545484,5.714099768685562e-11,3,55.51850609481335
self_consistent,689,0.9,2000.0,20.0,30.0,23.465707603887925,0.30705018605825674,7.310013736163569e-19,31,63.7517049908638
self_consistent,690,0.9,2000.0,20.0,40.0,25.170032832938702,0.7814986726491953,8.610344579667308e-19,33,67.71184410899878
self_consistent,691,0.9,2000.0,20.0,inf,5.555555555555547,0.9770296807547538,4.195031379385955e-11,6,60.665198136121035
self_consistent,692,0.9,2000.0,30.0,20.0,5.555555555555547,0.47656062862075715,3.862877842710874e-11,5,60.05865801125765
self_consistent,693,0.9,2000.0,30.0,30.0,5.555555555555547,0.42743158320178054,2.2490926980504064e-12,5,69.51974797993898
self_consistent,694,0.9,2000.0,30.0,40.0,5.555555555555547,0.48315690908690384,9.49323437886139e-13,8,70.01328584738076
self_consistent,695,0.9,2000.0,30.0,inf,31.149370301990164,0.291113653323589,8.1671401290049e-19,28,70.4025540035218
self_consistent,696,0.9,2000.0,40.0,20.0,29.15749550923257,1.4807559052306374,7.213949233044588e-19,34,71.40341983176768
self_consistent,697,0.9,2000.0,40.0,30.0,1.5102585166673805,0.10744069305292214,7.283587505271572e-19,36,76.74705190584064
self_consistent,698,0.9,2000.0,40.0,40.0,5.555555555555547,0.1591170203995375,1.6229467977164322e-13,7,62.56663496606052
self_consistent,699,0.9,2000.0,40.0,inf,4.200422111908421,0.030535654182278903,7.628315642887152e-19,34,64.57391381263733
