dataset,cell,alpha,Rx,snrV,snrI,loc_err_pct,loc_err_self_pct,delta_loc_pp,Rx_err_pct,Rx_err_self_pct,delta_Rx_pp
ref50,463,0.600,2000.0,inf,inf,18.148319,0.000066,18.148253,0.653407,0.000180,0.653228
ref50,464,0.600,5000.0,20.0,20.0,5.522882,2.894371,2.628511,1.890367,0.000000,1.890367
ref50,465,0.600,5000.0,20.0,30.0,3.375086,74.833837,-71.458751,0.000000,2.567569,-2.567569
ref50,466,0.600,5000.0,20.0,40.0,41.974103,54.153921,-12.179818,0.000000,0.000000,0.000000
ref50,467,0.600,5000.0,20.0,inf,2.666352,91.666667,-89.000314,0.000000,0.880130,-0.880130
ref50,468,0.600,5000.0,30.0,20.0,19.756558,90.148059,-70.391501,0.000000,0.000000,0.000000
ref50,469,0.600,5000.0,30.0,30.0,74.899409,24.482750,50.416659,0.596689,0.000000,0.596689
ref50,470,0.600,5000.0,30.0,40.0,4.269233,47.468068,-43.198834,0.037452,0.000000,0.037452
ref50,471,0.600,5000.0,30.0,inf,19.543403,2.563067,16.980336,0.000000,0.000000,0.000000
ref50,472,0.600,5000.0,40.0,20.0,5.406820,91.666667,-86.259846,1.724263,2.306682,-0.582419
ref50,473,0.600,5000.0,40.0,30.0,8.034618,0.865811,7.168807,0.000000,0.000000,0.000000
ref50,474,0.600,5000.0,40.0,40.0,20.700781,2.856505,17.844276,0.000000,0.000000,0.000000
ref50,475,0.600,5000.0,40.0,inf,32.784437,10.560217,22.224221,0.000000,0.000000,0.000000
ref50,476,0.600,5000.0,inf,20.0,4.993496,5.488622,-0.495126,1.123867,1.841437,-0.717570
ref50,477,0.600,5000.0,inf,30.0,17.729742,0.043565,17.686177,0.000000,0.000000,0.000000
ref50,478,0.600,5000.0,inf,40.0,29.875310,48.880573,-19.005263,0.000000,0.373902,-0.373902
ref50,479,0.600,5000.0,inf,inf,22.629199,0.002293,22.626906,0.000000,0.000000,0.000000
ref50,480,0.700,100.0,20.0,20.0,0.409639,2.778820,-2.369181,0.833201,0.000000,0.833201
ref50,481,0.700,100.0,20.0,30.0,7.310177,3.079643,4.230534,0.840506,0.052847,0.787659
ref50,482,0.700,100.0,20.0,40.0,1.707951,0.856145,0.851806,0.388014,0.000000,0.388014
ref50,483,0.700,100.0,20.0,inf,2.686328,0.999172,1.687156,0.845110,0.004945,0.840165
ref50,484,0.700,100.0,30.0,20.0,3.649174,3.594061,0.055113,0.402719,0.000000,0.402719
ref50,485,0.700,100.0,30.0,30.0,0.507695,0.205094,0.302601,0.746472,0.000000,0.746472
ref50,486,0.700,100.0,30.0,40.0,0.514570,1.817922,-1.303352,0.947360,0.085841,0.861518
ref50,487,0.700,100.0,30.0,inf,0.588548,0.480886,0.107662,0.794799,0.000000,0.794799
ref50,488,0.700,100.0,40.0,20.0,0.323423,0.351313,-0.027890,0.751586,0.000000,0.751586
ref50,489,0.700,100.0,40.0,30.0,0.635447,0.071464,0.563983,0.780907,0.244843,0.536063
ref50,490,0.700,100.0,40.0,40.0,1.137822,1.738270,-0.600447,0.575625,0.000000,0.575625
ref50,491,0.700,100.0,40.0,inf,0.153706,0.043427,0.110279,0.575701,0.000000,0.575701
ref50,492,0.700,100.0,inf,20.0,1.158656,1.716807,-0.558151,0.470461,0.000000,0.470461
ref50,493,0.700,100.0,inf,30.0,0.669058,0.244639,0.424419,0.366406,0.000000,0.366406
ref50,494,0.700,100.0,inf,40.0,0.701924,0.380111,0.321813,0.613741,0.227398,0.386343
ref50,495,0.700,100.0,inf,inf,0.390793,0.000104,0.390690,0.555056,0.000092,0.554964
ref50,496,0.700,500.0,20.0,20.0,2.899346,34.685037,-31.785691,1.433027,1.504003,-0.070976
ref50,497,0.700,500.0,20.0,30.0,27.048401,8.382301,18.666100,0.152099,1.269343,-1.117244
ref50,498,0.700,500.0,20.0,40.0,4.371871,30.690419,-26.318548,0.136231,0.312225,-0.175993
ref50,499,0.700,500.0,20.0,inf,4.111201,3.070461,1.040740,1.132773,0.673206,0.459567
ref50,500,0.700,500.0,30.0,20.0,21.081249,1.393509,19.687740,1.014729,0.690234,0.324495
ref50,501,0.700,500.0,30.0,30.0,5.629330,7.451139,-1.821809,0.903400,0.066650,0.836750
ref50,502,0.700,500.0,30.0,40.0,4.305842,5.017296,-0.711455,0.354250,0.268159,0.086091
ref50,503,0.700,500.0,30.0,inf,2.661306,0.805370,1.855936,0.514463,0.094878,0.419585
ref50,504,0.700,500.0,40.0,20.0,22.470258,7.164744,15.305514,0.024217,1.834939,-1.810722
ref50,505,0.700,500.0,40.0,30.0,4.158122,4.474350,-0.316228,0.135682,0.116349,0.019333
ref50,506,0.700,500.0,40.0,40.0,0.344268,1.024986,-0.680718,0.534715,0.086530,0.448184
ref50,507,0.700,500.0,40.0,inf,1.762362,1.667296,0.095066,0.591349,0.033623,0.557726
ref50,508,0.700,500.0,inf,20.0,11.831304,3.040313,8.790991,0.084205,1.327904,-1.243699
ref50,509,0.700,500.0,inf,30.0,3.683535,2.898325,0.785210,0.358144,0.484166,-0.126022
ref50,510,0.700,500.0,inf,40.0,2.141581,4.767928,-2.626347,0.574394,0.154803,0.419591
ref50,511,0.700,500.0,inf,inf,1.065968,0.000320,1.065648,0.537053,0.000004,0.537050
ref50,512,0.700,1000.0,20.0,20.0,23.674430,35.714286,-12.039856,0.289670,1.974297,-1.684628
ref50,513,0.700,1000.0,20.0,30.0,14.542991,11.467491,3.075500,1.513230,0.679218,0.834011
ref50,514,0.700,1000.0,20.0,40.0,4.509617,47.988187,-43.478570,1.124710,0.226026,0.898684
ref50,515,0.700,1000.0,20.0,inf,20.565733,35.714286,-15.148553,0.108025,0.600329,-0.492304
ref50,516,0.700,1000.0,30.0,20.0,17.478610,9.735152,7.743458,0.072481,0.102452,-0.029972
ref50,517,0.700,1000.0,30.0,30.0,5.265593,0.564365,4.701229,0.653843,0.152894,0.500949
ref50,518,0.700,1000.0,30.0,40.0,20.107756,2.435954,17.671802,0.788601,0.120302,0.668299
ref50,519,0.700,1000.0,30.0,inf,4.630310,10.678881,-6.048572,0.715968,0.442946,0.273022
ref50,520,0.700,1000.0,40.0,20.0,30.933625,17.559325,13.374300,0.035823,0.265149,-0.229326
ref50,521,0.700,1000.0,40.0,30.0,13.355133,16.462368,-3.107235,0.671295,0.310797,0.360498
ref50,522,0.700,1000.0,40.0,40.0,0.436074,1.421257,-0.985183,0.559603,0.044599,0.515004
ref50,523,0.700,1000.0,40.0,inf,1.750422,1.558939,0.191483,0.716615,0.077938,0.638677
ref50,524,0.700,1000.0,inf,20.0,50.955788,50.787520,0.168267,1.005902,0.168619,0.837283
ref50,525,0.700,1000.0,inf,30.0,2.886454,15.908788,-13.022334,0.763168,0.242613,0.520555
ref50,526,0.700,1000.0,inf,40.0,0.020871,0.987574,-0.966703,0.583145,0.033133,0.550012
ref50,527,0.700,1000.0,inf,inf,1.210192,0.001907,1.208285,0.572456,0.000001,0.572456
ref50,528,0.700,2000.0,20.0,20.0,13.653045,35.714286,-22.061241,0.328036,0.469152,-0.141116
ref50,529,0.700,2000.0,20.0,30.0,5.078508,25.285523,-20.207016,1.102317,0.328397,0.773920
ref50,530,0.700,2000.0,20.0,40.0,15.568262,92.857143,-77.288881,0.731930,1.844120,-1.112189
ref50,531,0.700,2000.0,20.0,inf,35.714286,37.257501,-1.543215,0.393028,1.133492,-0.740464
ref50,532,0.700,2000.0,30.0,20.0,17.316039,92.857143,-75.541104,0.716292,0.067578,0.648714
ref50,533,0.700,2000.0,30.0,30.0,5.610402,35.714286,-30.103884,0.724571,0.120170,0.604400
ref50,534,0.700,2000.0,30.0,40.0,10.524232,35.714286,-25.190054,0.553888,0.501814,0.052074
ref50,535,0.700,2000.0,30.0,inf,35.714286,26.912238,8.802047,1.534072,0.029081,1.504991
ref50,536,0.700,2000.0,40.0,20.0,35.714286,0.375142,35.339144,0.072847,0.108354,-0.035507
ref50,537,0.700,2000.0,40.0,30.0,21.722785,23.442734,-1.719949,0.243460,0.328618,-0.085158
ref50,538,0.700,2000.0,40.0,40.0,32.909896,16.237605,16.672290,1.004943,0.367861,0.637082
ref50,539,0.700,2000.0,40.0,inf,5.239847,13.733104,-8.493257,0.773778,0.052565,0.721212
ref50,540,0.700,2000.0,inf,20.0,35.714286,5.097525,30.616761,0.315099,0.054782,0.260316
ref50,541,0.700,2000.0,inf,30.0,35.714286,27.547798,8.166487,1.292423,0.625601,0.666822
ref50,542,0.700,2000.0,inf,40.0,14.439664,5.776943,8.662721,0.759560,0.123388,0.636172
ref50,543,0.700,2000.0,inf,inf,18.987625,0.011476,18.976149,0.855088,0.000000,0.855087
ref50,544,0.700,5000.0,20.0,20.0,10.127559,9.308889,0.818669,0.913831,2.291507,-1.377676
ref50,545,0.700,5000.0,20.0,30.0,16.410809,83.670590,-67.259781,0.000000,2.048239,-2.048239
ref50,546,0.700,5000.0,20.0,40.0,10.063239,10.020648,0.042591,1.024794,1.097965,-0.073171
ref50,547,0.700,5000.0,20.0,inf,10.567674,86.331566,-75.763892,0.142084,2.876637,-2.734553
ref50,548,0.700,5000.0,30.0,20.0,26.940914,65.062280,-38.121367,0.000000,0.000000,0.000000
ref50,549,0.700,5000.0,30.0,30.0,14.171679,86.144089,-71.972410,0.000000,0.605899,-0.605899
ref50,550,0.700,5000.0,30.0,40.0,10.446367,57.493421,-47.047054,0.357076,0.617258,-0.260182
ref50,551,0.700,5000.0,30.0,inf,54.106851,10.512713,43.594138,0.000000,0.239708,-0.239708
ref50,552,0.700,5000.0,40.0,20.0,10.323597,10.449218,-0.125621,0.572876,0.352040,0.220837
ref50,553,0.700,5000.0,40.0,30.0,40.556010,7.169611,33.386399,0.000000,0.000000,0.000000
ref50,554,0.700,5000.0,40.0,40.0,35.025171,10.544829,24.480342,0.000000,0.182605,-0.182605
ref50,555,0.700,5000.0,40.0,inf,30.051453,13.836971,16.214481,0.000000,0.000000,0.000000
ref50,556,0.700,5000.0,inf,20.0,15.127662,92.857143,-77.729481,0.000000,0.703470,-0.703470
ref50,557,0.700,5000.0,inf,30.0,28.888450,10.593971,18.294479,0.000000,0.095158,-0.095158
ref50,558,0.700,5000.0,inf,40.0,32.025315,6.417584,25.607731,0.000000,0.137816,-0.137816
ref50,559,0.700,5000.0,inf,inf,30.807542,0.002527,30.805016,0.000000,0.000000,0.000000
ref50,560,0.800,100.0,20.0,20.0,0.506788,2.638778,-2.131991,1.331909,0.865104,0.466806
ref50,561,0.800,100.0,20.0,30.0,4.880373,3.566349,1.314024,0.522629,0.000000,0.522629
ref50,562,0.800,100.0,20.0,40.0,3.321232,1.227299,2.093932,0.063503,0.000000,0.063503
ref50,563,0.800,100.0,20.0,inf,5.225379,4.948879,0.276500,0.995314,0.000000,0.995314
ref50,564,0.800,100.0,30.0,20.0,3.214054,2.120488,1.093566,0.882722,0.133853,0.748869
ref50,565,0.800,100.0,30.0,30.0,1.463495,2.228065,-0.764571,0.652208,0.000000,0.652208
ref50,566,0.800,100.0,30.0,40.0,0.918300,0.703220,0.215081,0.842909,0.151842,0.691067
ref50,567,0.800,100.0,30.0,inf,0.366044,0.473135,-0.107091,1.312649,0.000000,1.312649
ref50,568,0.800,100.0,40.0,20.0,0.944647,4.401085,-3.456438,0.505625,0.002337,0.503288
ref50,569,0.800,100.0,40.0,30.0,0.554796,0.387148,0.167648,0.665652,0.016320,0.649332
ref50,570,0.800,100.0,40.0,40.0,0.648189,0.708600,-0.060412,0.880095,0.151647,0.728448
ref50,571,0.800,100.0,40.0,inf,0.638667,0.053706,0.584961,0.830774,0.027711,0.803063
ref50,572,0.800,100.0,inf,20.0,1.545460,1.426841,0.118619,2.088910,0.000000,2.088910
ref50,573,0.800,100.0,inf,30.0,0.366395,0.001137,0.365258,0.540126,0.210809,0.329317
ref50,574,0.800,100.0,inf,40.0,0.690754,0.039323,0.651431,0.760994,0.000000,0.760994
ref50,575,0.800,100.0,inf,inf,0.427491,0.000091,0.427401,0.727343,0.000090,0.727253
ref50,576,0.800,500.0,20.0,20.0,23.012088,21.050832,1.961256,0.539739,0.797007,-0.257268
ref50,577,0.800,500.0,20.0,30.0,18.025257,1.466392,16.558865,0.215113,0.278498,-0.063385
ref50,578,0.800,500.0,20.0,40.0,16.286305,10.194259,6.092046,0.219270,0.395766,-0.176496
ref50,579,0.800,500.0,20.0,inf,18.750000,15.426489,3.323511,0.982171,0.216476,0.765695
ref50,580,0.800,500.0,30.0,20.0,22.585614,0.124258,22.461357,0.466891,0.930366,-0.463475
ref50,581,0.800,500.0,30.0,30.0,14.321445,2.703731,11.617714,0.984127,0.319157,0.664970
ref50,582,0.800,500.0,30.0,40.0,1.016600,9.458816,-8.442216,0.824695,0.063262,0.761433
ref50,583,0.800,500.0,30.0,inf,0.191572,1.459802,-1.268230,1.018823,0.172808,0.846015
ref50,584,0.800,500.0,40.0,20.0,12.454319,10.254772,2.199547,0.830192,0.230076,0.600116
ref50,585,0.800,500.0,40.0,30.0,1.542657,3.097149,-1.554491,0.471220,0.051636,0.419584
ref50,586,0.800,500.0,40.0,40.0,0.711651,2.025666,-1.314014,0.797618,0.040447,0.757171
ref50,587,0.800,500.0,40.0,inf,0.485407,0.149846,0.335561,0.687255,0.149849,0.537406
ref50,588,0.800,500.0,inf,20.0,28.289696,18.750000,9.539696,1.131698,1.511179,-0.379481
ref50,589,0.800,500.0,inf,30.0,8.250392,2.411384,5.839008,0.438805,0.116965,0.321841
ref50,590,0.800,500.0,inf,40.0,1.166829,0.600343,0.566487,0.588835,0.022318,0.566517
ref50,591,0.800,500.0,inf,inf,1.352502,0.000296,1.352205,0.699568,0.000004,0.699564
ref50,592,0.800,1000.0,20.0,20.0,8.839291,10.007611,-1.168319,2.465184,0.464182,2.001002
ref50,593,0.800,1000.0,20.0,30.0,18.750000,8.833232,9.916768,0.420873,1.664980,-1.244107
ref50,594,0.800,1000.0,20.0,40.0,9.342224,47.162994,-37.820770,1.040334,1.017202,0.023132
ref50,595,0.800,1000.0,20.0,inf,21.891965,1.687141,20.204824,0.197273,1.722617,-1.525344
ref50,596,0.800,1000.0,30.0,20.0,31.301384,6.734856,24.566527,1.146761,0.995014,0.151748
ref50,597,0.800,1000.0,30.0,30.0,18.750000,5.787278,12.962722,0.671458,0.503088,0.168370
ref50,598,0.800,1000.0,30.0,40.0,9.254840,3.059744,6.195096,0.574629,0.043784,0.530844
ref50,599,0.800,1000.0,30.0,inf,11.818333,4.304642,7.513692,1.067846,0.109785,0.958061
ref50,600,0.800,1000.0,40.0,20.0,18.750000,40.397348,-21.647348,1.273332,0.581247,0.692084
ref50,601,0.800,1000.0,40.0,30.0,10.402413,12.934637,-2.532224,0.539595,0.555383,-0.015789
ref50,602,0.800,1000.0,40.0,40.0,5.779821,0.004418,5.775404,0.747621,0.057232,0.690388
ref50,603,0.800,1000.0,40.0,inf,1.656187,0.303245,1.352942,0.600131,0.010766,0.589365
ref50,604,0.800,1000.0,inf,20.0,31.219832,18.750000,12.469832,0.479159,0.102565,0.376594
ref50,605,0.800,1000.0,inf,30.0,3.793794,1.296313,2.497481,1.282702,0.090751,1.191951
ref50,606,0.800,1000.0,inf,40.0,3.699521,1.342029,2.357492,0.681248,0.023877,0.657371
ref50,607,0.800,1000.0,inf,inf,0.825331,0.002006,0.823325,0.738078,0.000001,0.738078
ref50,608,0.800,2000.0,20.0,20.0,93.750000,78.816226,14.933774,0.653047,1.178867,-0.525821
ref50,609,0.800,2000.0,20.0,30.0,9.358213,33.305218,-23.947005,0.095961,0.772637,-0.676676
ref50,610,0.800,2000.0,20.0,40.0,18.750000,18.750000,0.000000,1.188930,1.273852,-0.084921
ref50,611,0.800,2000.0,20.0,inf,17.275106,2.670127,14.604978,0.423398,0.527783,-0.104386
ref50,612,0.800,2000.0,30.0,20.0,18.750000,18.750000,0.000000,1.721472,1.507126,0.214346
ref50,613,0.800,2000.0,30.0,30.0,24.283300,13.339255,10.944044,0.329248,0.535941,-0.206693
ref50,614,0.800,2000.0,30.0,40.0,18.750000,18.750000,0.000000,1.359773,0.120818,1.238955
ref50,615,0.800,2000.0,30.0,inf,18.750000,17.600978,1.149022,0.930699,0.383084,0.547615
ref50,616,0.800,2000.0,40.0,20.0,17.890484,37.740077,-19.849593,2.567908,1.764206,0.803702
ref50,617,0.800,2000.0,40.0,30.0,29.982935,18.750000,11.232935,0.319360,0.179165,0.140195
ref50,618,0.800,2000.0,40.0,40.0,18.750000,2.210213,16.539787,1.091470,0.072422,1.019048
ref50,619,0.800,2000.0,40.0,inf,18.750000,3.837305,14.912695,1.135319,0.154844,0.980474
ref50,620,0.800,2000.0,inf,20.0,18.750000,11.522136,7.227864,1.132511,0.125788,1.006723
ref50,621,0.800,2000.0,inf,30.0,10.620247,15.469371,-4.849124,0.787012,0.049757,0.737256
ref50,622,0.800,2000.0,inf,40.0,16.777962,0.287299,16.490663,1.043012,0.007192,1.035820
ref50,623,0.800,2000.0,inf,inf,18.750000,0.000091,18.749909,1.068133,0.000190,1.067943
ref50,624,0.800,5000.0,20.0,20.0,70.042437,20.138342,49.904094,0.000000,3.223409,-3.223409
ref50,625,0.800,5000.0,20.0,30.0,51.219713,93.750000,-42.530287,0.000000,2.094438,-2.094438
ref50,626,0.800,5000.0,20.0,40.0,22.451645,87.706823,-65.255178,0.000000,0.000000,0.000000
ref50,627,0.800,5000.0,20.0,inf,0.780617,21.758711,-20.978093,0.000000,0.117686,-0.117686
ref50,628,0.800,5000.0,30.0,20.0,42.007776,21.431650,20.576126,0.000000,0.762388,-0.762388
ref50,629,0.800,5000.0,30.0,30.0,72.346122,21.725886,50.620236,0.000000,0.184403,-0.184403
ref50,630,0.800,5000.0,30.0,40.0,32.844965,21.515852,11.329113,0.000000,0.607115,-0.607115
ref50,631,0.800,5000.0,30.0,inf,37.250306,83.392143,-46.141837,0.000000,1.533896,-1.533896
ref50,632,0.800,5000.0,40.0,20.0,41.339100,19.771899,21.567201,0.000000,3.875994,-3.875994
ref50,633,0.800,5000.0,40.0,30.0,50.164500,9.728077,40.436423,0.000000,0.000000,0.000000
ref50,634,0.800,5000.0,40.0,40.0,43.956895,21.571242,22.385653,0.000000,0.496528,-0.496528
ref50,635,0.800,5000.0,40.0,inf,35.900413,10.158234,25.742179,0.000000,0.000000,0.000000
ref50,636,0.800,5000.0,inf,20.0,46.092443,93.750000,-47.657557,0.000000,0.894433,-0.894433
ref50,637,0.800,5000.0,inf,30.0,34.390432,21.423859,12.966574,0.000000,0.790563,-0.790563
ref50,638,0.800,5000.0,inf,40.0,32.660791,7.328089,25.332702,0.000000,0.000000,0.000000
ref50,639,0.800,5000.0,inf,inf,37.717430,0.001795,37.715636,0.000000,0.000000,0.000000
ref50,640,0.900,100.0,20.0,20.0,5.151412,4.479672,0.671740,1.186573,0.445994,0.740580
ref50,641,0.900,100.0,20.0,30.0,0.043136,1.512290,-1.469154,1.913208,1.104850,0.808359
ref50,642,0.900,100.0,20.0,40.0,1.129821,4.695924,-3.566104,1.225537,0.000000,1.225537
ref50,643,0.900,100.0,20.0,inf,2.712502,5.158689,-2.446187,1.125424,0.000000,1.125424
ref50,644,0.900,100.0,30.0,20.0,0.486099,4.909326,-4.423227,0.777450,0.000000,0.777450
ref50,645,0.900,100.0,30.0,30.0,2.491800,0.292190,2.199609,1.225147,0.050117,1.175029
ref50,646,0.900,100.0,30.0,40.0,1.721443,0.002014,1.719429,0.687633,0.000000,0.687633
ref50,647,0.900,100.0,30.0,inf,0.513094,0.622709,-0.109616,0.902982,0.000000,0.902982
ref50,648,0.900,100.0,40.0,20.0,0.028117,1.907067,-1.878950,0.343737,0.257531,0.086206
ref50,649,0.900,100.0,40.0,30.0,2.007303,0.276791,1.730512,1.155979,0.016107,1.139873
ref50,650,0.900,100.0,40.0,40.0,0.032141,0.415110,-0.382969,0.883156,0.000000,0.883156
ref50,651,0.900,100.0,40.0,inf,0.509458,0.264826,0.244631,0.825803,0.097812,0.727991
ref50,652,0.900,100.0,inf,20.0,3.032186,1.339353,1.692833,0.203024,1.030008,-0.826984
ref50,653,0.900,100.0,inf,30.0,0.557589,0.159247,0.398342,1.207994,0.132075,1.075919
ref50,654,0.900,100.0,inf,40.0,0.030668,0.206925,-0.176257,0.855151,0.000000,0.855151
ref50,655,0.900,100.0,inf,inf,0.456764,0.000080,0.456683,0.923701,0.000088,0.923612
ref50,656,0.900,500.0,20.0,20.0,4.687932,5.555556,-0.867624,1.307463,0.427841,0.879623
ref50,657,0.900,500.0,20.0,30.0,4.140441,5.555556,-1.415115,0.215495,0.311881,-0.096386
ref50,658,0.900,500.0,20.0,40.0,10.659976,5.555556,5.104420,1.657411,0.539579,1.117832
ref50,659,0.900,500.0,20.0,inf,5.555556,5.555556,0.000000,0.771456,0.189903,0.581553
ref50,660,0.900,500.0,30.0,20.0,5.555556,1.012456,4.543099,0.736995,0.444972,0.292022
ref50,661,0.900,500.0,30.0,30.0,5.064985,6.359872,-1.294887,0.461735,0.654295,-0.192560
ref50,662,0.900,500.0,30.0,40.0,8.219522,3.697793,4.521729,1.007513,0.045108,0.962405
ref50,663,0.900,500.0,30.0,inf,7.091263,2.217444,4.873818,0.955030,0.744607,0.210423
ref50,664,0.900,500.0,40.0,20.0,5.555556,8.849200,-3.293644,1.915849,0.416923,1.498926
ref50,665,0.900,500.0,40.0,30.0,5.376036,2.877866,2.498170,1.153519,0.205903,0.947616
ref50,666,0.900,500.0,40.0,40.0,0.908771,0.946276,-0.037505,0.875001,0.049471,0.825530
ref50,667,0.900,500.0,40.0,inf,3.657172,0.094990,3.562182,0.862488,0.064527,0.797961
ref50,668,0.900,500.0,inf,20.0,5.555556,5.555556,0.000000,0.774857,0.595360,0.179497
ref50,669,0.900,500.0,inf,30.0,7.604431,2.277307,5.327124,0.448144,0.289900,0.158244
ref50,670,0.900,500.0,inf,40.0,3.709986,2.009240,1.700746,0.910300,0.016892,0.893408
ref50,671,0.900,500.0,inf,inf,1.612198,0.000273,1.611925,0.884393,0.000004,0.884389
ref50,672,0.900,1000.0,20.0,20.0,3.718976,5.555556,-1.836580,0.378406,0.422211,-0.043805
ref50,673,0.900,1000.0,20.0,30.0,45.010153,5.555556,39.454597,1.998205,0.306275,1.691930
ref50,674,0.900,1000.0,20.0,40.0,67.280604,10.941157,56.339447,0.933296,0.080805,0.852491
ref50,675,0.900,1000.0,20.0,inf,2.212490,5.555556,-3.343065,0.067525,1.353438,-1.285914
ref50,676,0.900,1000.0,30.0,20.0,5.555556,5.555556,0.000000,0.891502,0.379714,0.511788
ref50,677,0.900,1000.0,30.0,30.0,5.555556,5.555556,0.000000,0.802284,0.032253,0.770030
ref50,678,0.900,1000.0,30.0,40.0,3.493548,5.555556,-2.062007,1.061450,0.412606,0.648844
ref50,679,0.900,1000.0,30.0,inf,1.025489,5.195109,-4.169620,1.004551,0.292966,0.711585
ref50,680,0.900,1000.0,40.0,20.0,5.555556,34.735834,-29.180279,1.474095,0.561297,0.912798
ref50,681,0.900,1000.0,40.0,30.0,5.555556,3.047829,2.507726,1.269782,0.110181,1.159601
ref50,682,0.900,1000.0,40.0,40.0,1.225203,0.727922,0.497280,0.965251,0.063071,0.902181
ref50,683,0.900,1000.0,40.0,inf,0.857042,1.251603,-0.394561,0.944902,0.110440,0.834462
ref50,684,0.900,1000.0,inf,20.0,5.107055,50.925507,-45.818453,2.524594,0.528179,1.996415
ref50,685,0.900,1000.0,inf,30.0,5.555556,4.532586,1.022970,0.752535,0.039499,0.713036
ref50,686,0.900,1000.0,inf,40.0,3.770778,1.510350,2.260427,0.753934,0.014782,0.739152
ref50,687,0.900,1000.0,inf,inf,0.513604,0.000015,0.513589,0.926349,0.000045,0.926304
ref50,688,0.900,2000.0,20.0,20.0,11.570589,5.555556,6.015034,0.041555,0.353337,-0.311782
ref50,689,0.900,2000.0,20.0,30.0,17.110613,23.465708,-6.355094,0.039204,0.307050,-0.267846
ref50,690,0.900,2000.0,20.0,40.0,5.555556,25.170033,-19.614477,2.278244,0.781499,1.496745
ref50,691,0.900,2000.0,20.0,inf,88.811673,5.555556,83.256117,1.415875,0.977030,0.438846
ref50,692,0.900,2000.0,30.0,20.0,5.555556,5.555556,0.000000,2.390338,0.476561,1.913777
ref50,693,0.900,2000.0,30.0,30.0,5.555556,5.555556,0.000000,0.597077,0.427432,0.169646
ref50,694,0.900,2000.0,30.0,40.0,1.248427,5.555556,-4.307129,0.626596,0.483157,0.143439
ref50,695,0.900,2000.0,30.0,inf,5.555556,31.149370,-25.593815,1.252041,0.291114,0.960927
ref50,696,0.900,2000.0,40.0,20.0,5.555556,29.157496,-23.601940,1.654261,1.480756,0.173505
ref50,697,0.900,2000.0,40.0,30.0,5.555556,1.510259,4.045297,1.151598,0.107441,1.044158
ref50,698,0.900,2000.0,40.0,40.0,5.555556,5.555556,0.000000,0.949075,0.159117,0.789958
ref50,699,0.900,2000.0,40.0,inf,5.555556,4.200422,1.355133,0.977582,0.030536,0.947046
ref50,700,0.900,2000.0,inf,20.0,5.555556,5.555556,0.000000,0.095394,0.476533,-0.381139
ref50,701,0.900,2000.0,inf,30.0,5.555556,22.157840,-16.602284,0.870576,0.208821,0.661755
ref50,702,0.900,2000.0,inf,40.0,5.555556,12.954618,-7.399063,1.117711,0.191917,0.925793
ref50,703,0.900,2000.0,inf,inf,5.555556,0.008338,5.547218,1.072071,0.000000,1.072071
ref50,704,0.900,5000.0,20.0,20.0,60.310452,94.444444,-34.133992,0.000000,0.000000,0.000000
